,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12
184,"[440, 80, 140, 192]",0.04,0.0,0.02,0.0,0.85,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[504, 116, 146, 193]",0.01,0.0,0.01,0.0,0.85,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[509, 81, 147, 199]",0.03,0.0,0.02,0.01,0.51,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[517, 80, 139, 199]",0.06,0.0,0.03,0.02,0.42,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[526, 59, 148, 200]",0.04,0.0,0.01,0.01,0.43,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[510, 67, 147, 196]",0.08,0.0,0.01,0.01,0.09,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"[486, 102, 142, 197]",0.02,0.0,0.01,0.04,0.16,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[536, 92, 143, 194]",0.05,0.04,0.01,0.04,0.47,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"[62, 296, 25, 32]",0.19,0.0,0.14,0.16,0.38,0.0,0.13,"[1085, 287, 27, 31]",0.32,0.0,0.19,0.02,0.36,0.01,0.09,"[269, 268, 21, 26]",0.23,0.0,0.19,0.01,0.5,0.0,0.07,"[1015, 290, 30, 37]",0.19,0.0,0.12,0.09,0.41,0.0,0.18,"[254, 248, 18, 23]",0.15,0.0,0.04,0.31,0.19,0.02,0.29,"[530, 248, 18, 23]",0.23,0.0,0.4,0.12,0.2,0.01,0.05,"[381, 333, 38, 52]",0.15,0.0,0.1,0.04,0.6,0.03,0.08,"[131, 310, 30, 40]",0.35,0.0,0.04,0.29,0.26,0.0,0.04,"[1142, 272, 27, 32]",0.35,0.0,0.29,0.05,0.15,0.01,0.16,"[234, 292, 27, 34]",0.43,0.0,0.12,0.17,0.27,0.01,0.01,"[658, 351, 70, 89]",0.05,0.0,0.04,0.01,0.82,0.01,0.07,"[928, 265, 22, 27]",0.03,0.0,0.08,0.32,0.45,0.01,0.11,"[708, 254, 23, 28]",0.04,0.0,0.07,0.01,0.84,0.02,0.02
193,"[835, 282, 31, 39]",0.14,0.0,0.15,0.08,0.44,0.02,0.17,"[762, 284, 44, 55]",0.26,0.0,0.1,0.02,0.52,0.02,0.07,"[1171, 275, 21, 26]",0.1,0.0,0.01,0.07,0.64,0.0,0.17,"[906, 279, 28, 35]",0.25,0.0,0.05,0.42,0.17,0.02,0.08,"[1245, 322, 36, 39]",0.02,0.0,0.03,0.11,0.15,0.04,0.65,"[1115, 315, 36, 43]",0.07,0.0,0.05,0.8,0.04,0.0,0.05,"[538, 257, 21, 25]",0.09,0.0,0.01,0.82,0.05,0.0,0.03,"[448, 356, 68, 85]",0.04,0.0,0.08,0.02,0.78,0.01,0.06,"[95, 275, 22, 26]",0.18,0.0,0.09,0.19,0.48,0.02,0.05,"[84, 258, 15, 19]",0.15,0.0,0.05,0.24,0.46,0.01,0.09,"[910, 250, 22, 27]",0.18,0.1,0.15,0.04,0.43,0.01,0.09,,,,,,,,,,,,,,,,
194,"[928, 321, 32, 40]",0.11,0.0,0.17,0.23,0.22,0.0,0.26,"[11, 367, 45, 58]",0.19,0.0,0.15,0.06,0.54,0.05,0.02,"[520, 293, 24, 28]",0.22,0.07,0.14,0.27,0.18,0.07,0.05,"[659, 295, 29, 38]",0.12,0.0,0.17,0.11,0.46,0.01,0.13,"[729, 293, 26, 31]",0.15,0.0,0.04,0.29,0.32,0.0,0.19,"[243, 331, 33, 38]",0.06,0.0,0.09,0.08,0.67,0.0,0.1,"[1044, 326, 32, 34]",0.15,0.0,0.03,0.03,0.62,0.01,0.16,"[255, 366, 61, 80]",0.29,0.0,0.1,0.2,0.38,0.0,0.04,"[394, 356, 47, 51]",0.05,0.0,0.13,0.05,0.74,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"[777, 313, 32, 40]",0.13,0.0,0.26,0.31,0.18,0.01,0.12,"[582, 286, 25, 30]",0.23,0.0,0.06,0.34,0.11,0.01,0.26,"[1107, 300, 26, 32]",0.11,0.01,0.17,0.09,0.53,0.01,0.09,"[124, 358, 61, 81]",0.17,0.0,0.03,0.22,0.31,0.01,0.27,"[374, 290, 22, 28]",0.15,0.0,0.14,0.16,0.38,0.12,0.05,"[1164, 316, 36, 43]",0.26,0.01,0.07,0.34,0.22,0.03,0.08,"[437, 296, 36, 46]",0.44,0.0,0.07,0.1,0.18,0.03,0.17,"[515, 292, 28, 36]",0.12,0.0,0.59,0.11,0.13,0.0,0.05,"[617, 294, 22, 26]",0.15,0.0,0.07,0.39,0.19,0.01,0.19,"[1000, 390, 61, 83]",0.11,0.0,0.08,0.6,0.12,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,,,
196,"[1130, 376, 99, 123]",0.15,0.0,0.07,0.15,0.28,0.02,0.32,"[637, 292, 31, 37]",0.04,0.0,0.15,0.51,0.1,0.0,0.19,"[440, 271, 25, 30]",0.35,0.0,0.01,0.22,0.22,0.0,0.19,"[1009, 288, 32, 40]",0.18,0.01,0.08,0.15,0.45,0.02,0.1,"[877, 390, 24, 29]",0.63,0.01,0.03,0.07,0.12,0.08,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[1218, 270, 60, 73]",0.3,0.0,0.02,0.0,0.1,0.0,0.59,"[507, 255, 31, 38]",0.09,0.0,0.14,0.53,0.12,0.0,0.11,"[991, 338, 84, 112]",0.08,0.0,0.06,0.11,0.26,0.01,0.49,"[679, 316, 79, 107]",0.1,0.0,0.02,0.01,0.33,0.01,0.52,"[1100, 275, 56, 72]",0.19,0.01,0.03,0.01,0.58,0.0,0.18,"[633, 266, 23, 28]",0.14,0.0,0.11,0.0,0.6,0.0,0.14,"[152, 247, 43, 55]",0.61,0.0,0.08,0.03,0.14,0.01,0.13,"[875, 249, 29, 36]",0.29,0.0,0.06,0.11,0.3,0.03,0.21,"[346, 243, 19, 24]",0.48,0.02,0.1,0.13,0.25,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[535, 93, 147, 202]",0.01,0.0,0.0,0.13,0.05,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"[606, 73, 141, 195]",0.19,0.0,0.02,0.0,0.52,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"[551, 109, 149, 201]",0.01,0.02,0.0,0.11,0.33,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[552, 128, 147, 194]",0.01,0.0,0.0,0.02,0.08,0.01,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[563, 130, 140, 190]",0.07,0.01,0.02,0.12,0.7,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[552, 83, 143, 203]",0.04,0.0,0.01,0.03,0.12,0.01,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[534, 108, 142, 205]",0.27,0.0,0.2,0.2,0.15,0.02,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"[594, 120, 145, 196]",0.1,0.01,0.02,0.08,0.37,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"[550, 173, 376, 474]",0.1,0.0,0.06,0.21,0.3,0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"[534, 217, 102, 134]",0.01,0.0,0.02,0.82,0.02,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[537, 97, 83, 110]",0.02,0.0,0.05,0.54,0.12,0.02,0.25,"[824, 232, 81, 97]",0.26,0.0,0.07,0.32,0.19,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"[636, 206, 16, 20]",0.36,0.0,0.04,0.02,0.46,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[637, 206, 15, 19]",0.34,0.0,0.02,0.04,0.48,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[636, 207, 15, 21]",0.25,0.0,0.03,0.13,0.42,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[561, 113, 146, 203]",0.01,0.0,0.0,0.05,0.02,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[542, 134, 148, 198]",0.07,0.02,0.0,0.04,0.31,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[567, 118, 146, 199]",0.03,0.01,0.01,0.02,0.26,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[579, 115, 142, 197]",0.02,0.01,0.01,0.0,0.24,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[589, 113, 142, 200]",0.06,0.0,0.01,0.07,0.75,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[543, 105, 146, 196]",0.01,0.01,0.0,0.06,0.29,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[599, 119, 142, 194]",0.03,0.01,0.01,0.45,0.32,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[560, 102, 143, 192]",0.02,0.01,0.0,0.34,0.08,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[534, 128, 148, 195]",0.03,0.0,0.01,0.71,0.18,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[564, 88, 143, 193]",0.0,0.0,0.0,0.95,0.01,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"[586, 85, 142, 196]",0.03,0.0,0.01,0.0,0.71,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[544, 109, 148, 201]",0.03,0.01,0.01,0.1,0.59,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[517, 108, 152, 206]",0.04,0.0,0.01,0.02,0.37,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[535, 112, 152, 201]",0.05,0.0,0.01,0.02,0.16,0.01,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[563, 109, 146, 201]",0.04,0.0,0.03,0.01,0.72,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[537, 116, 146, 205]",0.13,0.03,0.02,0.07,0.53,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[535, 138, 139, 191]",0.02,0.0,0.01,0.01,0.04,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[526, 156, 143, 192]",0.12,0.0,0.04,0.02,0.12,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[541, 117, 145, 196]",0.05,0.01,0.03,0.0,0.79,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[538, 110, 144, 199]",0.07,0.01,0.02,0.05,0.44,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[541, 113, 151, 200]",0.04,0.0,0.02,0.09,0.5,0.01,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[528, 108, 147, 201]",0.04,0.0,0.01,0.02,0.42,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[536, 110, 150, 201]",0.04,0.0,0.01,0.0,0.87,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[545, 111, 144, 199]",0.02,0.01,0.01,0.01,0.83,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[574, 113, 147, 205]",0.11,0.01,0.08,0.01,0.49,0.02,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[549, 111, 148, 201]",0.01,0.0,0.0,0.0,0.06,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[533, 115, 145, 193]",0.05,0.02,0.01,0.01,0.61,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[520, 117, 149, 200]",0.02,0.0,0.01,0.0,0.1,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[547, 119, 151, 213]",0.04,0.02,0.01,0.01,0.25,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[527, 109, 150, 208]",0.03,0.0,0.01,0.02,0.16,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[532, 119, 149, 204]",0.02,0.0,0.0,0.01,0.09,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[555, 110, 144, 195]",0.06,0.0,0.02,0.0,0.81,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[565, 112, 141, 199]",0.04,0.0,0.01,0.01,0.81,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[538, 93, 148, 208]",0.07,0.0,0.03,0.05,0.33,0.01,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[524, 112, 144, 203]",0.01,0.0,0.0,0.0,0.03,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[548, 117, 145, 202]",0.04,0.01,0.02,0.01,0.85,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[525, 115, 149, 203]",0.02,0.01,0.01,0.0,0.27,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[512, 133, 156, 203]",0.04,0.03,0.01,0.01,0.63,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[522, 133, 147, 204]",0.03,0.04,0.01,0.01,0.23,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[520, 127, 140, 199]",0.07,0.04,0.05,0.0,0.68,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[519, 130, 142, 193]",0.01,0.0,0.0,0.0,0.07,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[517, 120, 149, 198]",0.01,0.0,0.01,0.01,0.37,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[530, 112, 144, 198]",0.03,0.03,0.01,0.01,0.42,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[526, 113, 150, 203]",0.01,0.01,0.0,0.01,0.26,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[526, 107, 153, 207]",0.04,0.01,0.01,0.12,0.65,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"[536, 117, 147, 202]",0.03,0.0,0.0,0.0,0.59,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[567, 182, 137, 180]",0.1,0.01,0.07,0.0,0.8,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[543, 111, 148, 204]",0.07,0.01,0.02,0.01,0.73,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"[552, 118, 142, 195]",0.02,0.01,0.0,0.0,0.87,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[550, 121, 144, 201]",0.06,0.01,0.02,0.03,0.66,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[523, 111, 142, 203]",0.09,0.0,0.02,0.02,0.36,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[530, 102, 151, 206]",0.02,0.0,0.01,0.03,0.11,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"[528, 122, 144, 200]",0.01,0.0,0.0,0.01,0.08,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[543, 137, 145, 194]",0.01,0.02,0.0,0.08,0.1,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[553, 126, 140, 197]",0.01,0.0,0.0,0.04,0.05,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"[558, 116, 146, 203]",0.05,0.01,0.01,0.03,0.82,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
