,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
502,"[924, 167, 22, 28]",0.55,0.0,0.05,0.0,0.24,0.0,0.16,"[513, 90, 185, 241]",0.23,0.0,0.11,0.02,0.16,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,
503,"[924, 167, 22, 28]",0.43,0.0,0.03,0.0,0.23,0.0,0.3,"[513, 92, 191, 241]",0.43,0.0,0.03,0.02,0.03,0.0,0.49,"[228, 454, 147, 181]",0.05,0.0,0.05,0.01,0.81,0.0,0.08,,,,,,,,,,,,,,,,
504,"[924, 167, 22, 28]",0.5,0.0,0.06,0.0,0.25,0.0,0.19,"[496, 109, 217, 287]",0.19,0.0,0.06,0.0,0.37,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,
505,"[501, 127, 209, 270]",0.32,0.0,0.11,0.0,0.14,0.0,0.43,"[924, 168, 23, 27]",0.4,0.0,0.02,0.0,0.07,0.0,0.51,"[924, 306, 31, 39]",0.62,0.0,0.04,0.0,0.18,0.02,0.14,,,,,,,,,,,,,,,,
506,"[490, 128, 204, 268]",0.36,0.0,0.14,0.0,0.19,0.0,0.3,"[924, 166, 22, 29]",0.54,0.0,0.01,0.0,0.25,0.0,0.19,"[925, 305, 30, 39]",0.62,0.0,0.06,0.0,0.14,0.02,0.17,,,,,,,,,,,,,,,,
507,"[924, 167, 22, 28]",0.5,0.0,0.05,0.0,0.25,0.0,0.2,"[520, 119, 201, 263]",0.5,0.01,0.07,0.01,0.07,0.0,0.34,"[924, 305, 32, 40]",0.47,0.0,0.06,0.0,0.25,0.01,0.2,,,,,,,,,,,,,,,,
508,"[503, 116, 208, 272]",0.2,0.0,0.09,0.0,0.15,0.0,0.56,"[924, 167, 23, 28]",0.59,0.0,0.04,0.0,0.19,0.0,0.18,"[924, 306, 31, 39]",0.66,0.0,0.04,0.0,0.19,0.01,0.1,,,,,,,,,,,,,,,,
509,"[924, 167, 22, 28]",0.37,0.0,0.13,0.0,0.36,0.0,0.14,"[508, 123, 202, 265]",0.53,0.0,0.1,0.0,0.07,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,
510,"[924, 167, 22, 28]",0.34,0.0,0.08,0.01,0.36,0.0,0.21,"[543, 101, 192, 254]",0.48,0.0,0.04,0.05,0.04,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,
511,"[924, 167, 22, 28]",0.53,0.0,0.06,0.0,0.28,0.0,0.12,"[526, 105, 190, 251]",0.49,0.0,0.17,0.01,0.12,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,
512,"[924, 167, 22, 28]",0.61,0.0,0.03,0.0,0.19,0.0,0.18,"[527, 99, 188, 241]",0.3,0.0,0.03,0.01,0.04,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,
513,"[925, 167, 23, 29]",0.24,0.0,0.02,0.0,0.25,0.0,0.48,"[533, 113, 188, 246]",0.34,0.02,0.05,0.02,0.07,0.0,0.51,"[925, 306, 29, 37]",0.22,0.0,0.04,0.0,0.31,0.04,0.39,,,,,,,,,,,,,,,,
514,"[925, 167, 22, 28]",0.63,0.0,0.01,0.0,0.14,0.0,0.22,"[540, 115, 183, 246]",0.86,0.01,0.03,0.0,0.05,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
515,"[529, 98, 197, 256]",0.84,0.0,0.03,0.0,0.03,0.0,0.1,"[924, 167, 22, 28]",0.4,0.0,0.03,0.0,0.35,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,
516,"[559, 110, 195, 261]",0.32,0.0,0.06,0.0,0.05,0.0,0.57,"[924, 166, 22, 29]",0.56,0.0,0.02,0.01,0.28,0.0,0.14,"[925, 306, 30, 38]",0.34,0.0,0.09,0.0,0.27,0.01,0.29,,,,,,,,,,,,,,,,
517,"[924, 166, 22, 29]",0.53,0.0,0.01,0.0,0.28,0.0,0.17,"[546, 112, 188, 248]",0.83,0.01,0.05,0.0,0.04,0.0,0.07,"[926, 305, 27, 35]",0.38,0.0,0.02,0.01,0.1,0.01,0.47,,,,,,,,,,,,,,,,
518,"[924, 167, 22, 28]",0.41,0.0,0.02,0.0,0.32,0.0,0.24,"[537, 115, 187, 247]",0.37,0.03,0.06,0.0,0.09,0.0,0.45,"[925, 306, 30, 38]",0.49,0.0,0.09,0.0,0.26,0.01,0.15,,,,,,,,,,,,,,,,
519,"[924, 167, 22, 28]",0.56,0.0,0.03,0.0,0.23,0.0,0.18,"[528, 124, 187, 243]",0.06,0.01,0.04,0.01,0.1,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
520,"[521, 109, 189, 242]",0.27,0.01,0.08,0.01,0.11,0.0,0.51,"[924, 167, 22, 28]",0.53,0.0,0.04,0.0,0.28,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,
521,"[515, 76, 195, 254]",0.24,0.0,0.18,0.29,0.18,0.0,0.11,"[924, 167, 23, 28]",0.56,0.0,0.02,0.0,0.19,0.0,0.23,"[924, 305, 32, 41]",0.35,0.0,0.08,0.0,0.31,0.01,0.25,,,,,,,,,,,,,,,,
522,"[924, 167, 23, 29]",0.47,0.0,0.03,0.0,0.34,0.0,0.16,"[518, 115, 180, 239]",0.45,0.04,0.04,0.01,0.13,0.0,0.34,"[924, 307, 30, 37]",0.24,0.0,0.08,0.0,0.29,0.04,0.35,,,,,,,,,,,,,,,,
523,"[511, 90, 187, 236]",0.03,0.0,0.03,0.05,0.04,0.0,0.85,"[924, 167, 22, 28]",0.55,0.0,0.03,0.0,0.31,0.0,0.12,"[924, 305, 32, 40]",0.51,0.0,0.06,0.01,0.16,0.03,0.23,,,,,,,,,,,,,,,,
524,"[549, 128, 199, 258]",0.69,0.0,0.04,0.0,0.12,0.0,0.15,"[924, 166, 22, 29]",0.59,0.0,0.02,0.0,0.27,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,
525,"[506, 81, 184, 243]",0.02,0.0,0.07,0.54,0.03,0.0,0.33,"[925, 167, 22, 28]",0.46,0.0,0.02,0.0,0.32,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,
526,"[924, 166, 22, 29]",0.44,0.0,0.02,0.0,0.32,0.0,0.22,"[527, 149, 207, 276]",0.1,0.0,0.24,0.0,0.58,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
527,"[539, 140, 204, 271]",0.61,0.0,0.08,0.0,0.19,0.0,0.11,"[924, 167, 23, 28]",0.45,0.0,0.02,0.0,0.25,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,
528,"[924, 167, 23, 28]",0.68,0.0,0.01,0.0,0.13,0.0,0.18,"[529, 110, 199, 260]",0.64,0.0,0.09,0.0,0.05,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,
529,"[946, 167, 25, 32]",0.66,0.0,0.03,0.0,0.1,0.0,0.21,"[485, 173, 239, 310]",0.64,0.0,0.12,0.03,0.14,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
530,"[498, 99, 199, 256]",0.26,0.01,0.15,0.09,0.19,0.0,0.3,"[945, 167, 25, 32]",0.68,0.0,0.04,0.0,0.14,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,
531,"[945, 167, 26, 32]",0.66,0.0,0.03,0.0,0.09,0.0,0.22,"[530, 140, 212, 286]",0.18,0.0,0.06,0.57,0.09,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,
532,"[946, 169, 25, 30]",0.62,0.0,0.01,0.0,0.05,0.0,0.31,"[549, 114, 205, 266]",0.52,0.02,0.04,0.05,0.31,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
533,"[945, 168, 26, 31]",0.5,0.0,0.02,0.0,0.1,0.0,0.38,"[523, 119, 194, 262]",0.69,0.01,0.09,0.01,0.18,0.0,0.02,"[948, 324, 30, 39]",0.3,0.0,0.02,0.01,0.18,0.02,0.48,,,,,,,,,,,,,,,,
534,"[945, 167, 26, 32]",0.5,0.0,0.04,0.0,0.16,0.0,0.3,"[521, 82, 212, 276]",0.14,0.0,0.1,0.22,0.14,0.0,0.4,"[947, 324, 31, 39]",0.29,0.0,0.03,0.0,0.22,0.03,0.43,,,,,,,,,,,,,,,,
535,"[945, 168, 26, 31]",0.44,0.0,0.01,0.0,0.1,0.0,0.44,"[511, 117, 200, 258]",0.32,0.02,0.12,0.01,0.2,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
536,"[494, 102, 204, 262]",0.29,0.0,0.22,0.07,0.1,0.0,0.32,"[945, 168, 26, 31]",0.48,0.0,0.02,0.0,0.15,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,
537,"[946, 167, 25, 32]",0.39,0.0,0.01,0.0,0.2,0.0,0.4,"[484, 134, 240, 310]",0.15,0.0,0.07,0.03,0.31,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,
538,"[946, 168, 24, 30]",0.47,0.0,0.02,0.0,0.13,0.0,0.38,"[514, 121, 219, 284]",0.6,0.0,0.09,0.0,0.17,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,
539,"[946, 168, 25, 31]",0.61,0.0,0.02,0.0,0.08,0.0,0.29,"[488, 76, 204, 261]",0.48,0.0,0.32,0.0,0.11,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,
540,"[946, 168, 24, 30]",0.73,0.0,0.01,0.0,0.06,0.0,0.2,"[544, 124, 221, 283]",0.43,0.0,0.27,0.0,0.2,0.0,0.1,"[767, 301, 70, 85]",0.68,0.0,0.14,0.02,0.03,0.07,0.06,,,,,,,,,,,,,,,,
541,"[946, 167, 25, 32]",0.71,0.0,0.02,0.0,0.06,0.0,0.21,"[435, 102, 216, 277]",0.45,0.02,0.09,0.0,0.18,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,
542,"[945, 167, 26, 33]",0.4,0.0,0.02,0.0,0.28,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,"[526, 98, 209, 272]",0.79,0.01,0.03,0.0,0.1,0.0,0.07,"[946, 168, 25, 32]",0.57,0.0,0.02,0.0,0.08,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
544,"[945, 167, 26, 32]",0.6,0.0,0.04,0.0,0.18,0.0,0.19,"[521, 98, 209, 272]",0.25,0.0,0.33,0.04,0.23,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,
545,"[946, 167, 26, 33]",0.54,0.0,0.01,0.01,0.1,0.0,0.34,"[515, 106, 214, 277]",0.39,0.01,0.15,0.02,0.14,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,
546,"[946, 168, 25, 31]",0.56,0.0,0.01,0.0,0.08,0.0,0.35,"[533, 95, 214, 280]",0.69,0.01,0.04,0.02,0.07,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
547,"[945, 167, 26, 32]",0.55,0.0,0.03,0.0,0.17,0.0,0.26,"[546, 97, 219, 289]",0.79,0.0,0.03,0.0,0.13,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
548,"[529, 120, 215, 285]",0.79,0.05,0.06,0.0,0.09,0.0,0.01,"[946, 167, 25, 33]",0.29,0.0,0.06,0.0,0.19,0.0,0.46,"[947, 323, 32, 41]",0.3,0.0,0.01,0.01,0.23,0.02,0.42,,,,,,,,,,,,,,,,
549,"[489, 101, 218, 274]",0.63,0.0,0.1,0.0,0.1,0.0,0.16,"[945, 167, 26, 32]",0.6,0.0,0.03,0.0,0.19,0.0,0.18,"[947, 324, 31, 39]",0.33,0.0,0.02,0.01,0.27,0.01,0.37,,,,,,,,,,,,,,,,
550,"[946, 168, 24, 31]",0.4,0.0,0.03,0.0,0.1,0.0,0.47,"[480, 92, 220, 279]",0.38,0.0,0.29,0.0,0.29,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
551,"[946, 168, 25, 31]",0.57,0.0,0.02,0.0,0.06,0.0,0.35,"[500, 93, 210, 267]",0.28,0.0,0.34,0.04,0.16,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,
552,"[946, 168, 25, 31]",0.64,0.0,0.02,0.01,0.06,0.0,0.27,"[507, 77, 210, 265]",0.08,0.0,0.16,0.01,0.55,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,
553,"[510, 77, 215, 278]",0.22,0.0,0.07,0.14,0.24,0.0,0.32,"[946, 167, 25, 32]",0.53,0.0,0.01,0.0,0.09,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,
554,"[486, 121, 221, 297]",0.11,0.0,0.18,0.19,0.35,0.0,0.17,"[946, 167, 24, 32]",0.58,0.0,0.02,0.0,0.23,0.0,0.18,"[948, 325, 30, 39]",0.19,0.0,0.03,0.0,0.25,0.02,0.51,,,,,,,,,,,,,,,,
555,"[506, 115, 231, 310]",0.35,0.0,0.25,0.05,0.27,0.0,0.08,"[946, 168, 25, 31]",0.5,0.0,0.02,0.0,0.1,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,
556,"[506, 86, 225, 282]",0.14,0.0,0.04,0.24,0.32,0.0,0.26,"[945, 167, 26, 33]",0.45,0.0,0.03,0.0,0.21,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,
557,"[496, 106, 219, 284]",0.47,0.0,0.05,0.01,0.13,0.0,0.33,"[946, 168, 25, 31]",0.54,0.0,0.02,0.0,0.08,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,
