,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
430,"[527, 151, 22, 30]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[250, 71, 103, 131]",0.24,0.0,0.22,0.28,0.13,0.02,0.11,"[582, 228, 19, 25]",0.04,0.02,0.05,0.13,0.18,0.01,0.56,,,,,,,,,,,,,,,,
431,"[526, 152, 22, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[246, 83, 103, 123]",0.2,0.0,0.03,0.03,0.13,0.0,0.6,"[581, 228, 19, 25]",0.03,0.01,0.03,0.18,0.18,0.01,0.56,,,,,,,,,,,,,,,,
432,"[526, 152, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[581, 228, 19, 25]",0.01,0.0,0.04,0.26,0.13,0.01,0.55,,,,,,,,,,,,,,,,,,,,,,,,
433,"[524, 151, 24, 31]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[255, 76, 101, 123]",0.47,0.0,0.06,0.33,0.06,0.01,0.06,"[581, 228, 18, 25]",0.01,0.0,0.04,0.28,0.1,0.01,0.55,,,,,,,,,,,,,,,,
434,"[525, 151, 23, 31]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[580, 228, 19, 25]",0.02,0.0,0.02,0.15,0.12,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,
435,"[525, 151, 23, 31]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[581, 228, 18, 25]",0.01,0.0,0.03,0.2,0.12,0.01,0.63,,,,,,,,,,,,,,,,,,,,,,,,
436,"[266, 77, 99, 122]",0.56,0.0,0.07,0.21,0.09,0.01,0.06,"[526, 152, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[580, 229, 20, 24]",0.01,0.0,0.03,0.11,0.09,0.01,0.76,,,,,,,,,,,,,,,,
437,"[238, 71, 106, 129]",0.09,0.0,0.1,0.06,0.17,0.01,0.58,"[526, 152, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[580, 229, 20, 24]",0.01,0.0,0.03,0.1,0.1,0.01,0.76,,,,,,,,,,,,,,,,
438,"[526, 152, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[268, 77, 100, 123]",0.28,0.0,0.08,0.15,0.16,0.0,0.33,"[580, 229, 20, 24]",0.01,0.0,0.03,0.1,0.1,0.01,0.76,,,,,,,,,,,,,,,,
439,"[525, 151, 23, 31]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[581, 228, 18, 25]",0.02,0.0,0.04,0.23,0.12,0.01,0.57,"[268, 87, 87, 109]",0.5,0.0,0.12,0.03,0.26,0.0,0.08,,,,,,,,,,,,,,,,
440,"[275, 71, 103, 134]",0.1,0.0,0.16,0.01,0.32,0.01,0.4,"[525, 151, 23, 31]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[581, 228, 18, 25]",0.02,0.0,0.04,0.22,0.12,0.01,0.58,,,,,,,,,,,,,,,,
441,"[241, 64, 105, 130]",0.17,0.0,0.13,0.36,0.06,0.03,0.24,"[525, 151, 23, 31]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[581, 228, 19, 25]",0.02,0.0,0.04,0.16,0.16,0.0,0.61,,,,,,,,,,,,,,,,
442,"[268, 75, 99, 124]",0.26,0.0,0.14,0.08,0.37,0.0,0.15,"[526, 153, 21, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[581, 228, 19, 25]",0.02,0.0,0.04,0.19,0.14,0.01,0.6,,,,,,,,,,,,,,,,
443,"[526, 153, 21, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[581, 228, 19, 25]",0.02,0.0,0.04,0.17,0.16,0.01,0.6,,,,,,,,,,,,,,,,,,,,,,,,
444,"[526, 152, 22, 29]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[241, 80, 107, 136]",0.72,0.0,0.02,0.0,0.11,0.0,0.15,"[580, 228, 19, 25]",0.02,0.0,0.04,0.2,0.11,0.0,0.63,,,,,,,,,,,,,,,,
445,"[267, 89, 99, 122]",0.44,0.0,0.08,0.19,0.16,0.03,0.09,"[526, 152, 22, 29]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[580, 228, 19, 25]",0.02,0.0,0.04,0.19,0.11,0.0,0.63,,,,,,,,,,,,,,,,
446,"[526, 152, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[580, 229, 19, 24]",0.01,0.0,0.04,0.07,0.15,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,
447,"[526, 152, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[581, 228, 19, 25]",0.02,0.0,0.04,0.2,0.13,0.01,0.59,,,,,,,,,,,,,,,,,,,,,,,,
448,"[269, 75, 101, 125]",0.28,0.0,0.02,0.61,0.01,0.0,0.07,"[526, 152, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[581, 228, 19, 25]",0.02,0.0,0.04,0.22,0.12,0.01,0.58,,,,,,,,,,,,,,,,
449,"[526, 152, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[581, 228, 18, 25]",0.02,0.01,0.04,0.16,0.15,0.01,0.61,"[252, 87, 100, 117]",0.31,0.0,0.06,0.04,0.18,0.0,0.4,,,,,,,,,,,,,,,,
450,"[526, 152, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[580, 228, 20, 25]",0.03,0.01,0.06,0.24,0.12,0.02,0.53,,,,,,,,,,,,,,,,,,,,,,,,
451,"[277, 75, 101, 126]",0.16,0.0,0.13,0.01,0.3,0.01,0.4,"[526, 152, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[581, 228, 19, 25]",0.02,0.0,0.04,0.2,0.1,0.02,0.61,,,,,,,,,,,,,,,,
452,"[263, 111, 94, 117]",0.16,0.01,0.02,0.31,0.21,0.0,0.3,"[526, 151, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[580, 227, 20, 25]",0.01,0.0,0.02,0.41,0.07,0.0,0.49,"[547, 331, 28, 34]",0.06,0.0,0.18,0.16,0.23,0.01,0.37,,,,,,,,
453,"[269, 88, 99, 122]",0.28,0.0,0.02,0.63,0.03,0.0,0.04,"[526, 152, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[580, 229, 20, 24]",0.01,0.0,0.04,0.08,0.17,0.01,0.69,"[547, 331, 29, 35]",0.06,0.0,0.17,0.21,0.16,0.01,0.39,,,,,,,,
454,"[232, 86, 105, 122]",0.4,0.0,0.06,0.37,0.1,0.0,0.07,"[527, 152, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[580, 228, 20, 25]",0.01,0.0,0.05,0.18,0.16,0.01,0.59,"[548, 331, 28, 33]",0.05,0.0,0.28,0.19,0.29,0.01,0.18,,,,,,,,
455,"[527, 152, 21, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[230, 87, 105, 125]",0.46,0.0,0.11,0.02,0.2,0.01,0.2,"[581, 229, 19, 24]",0.02,0.0,0.04,0.08,0.14,0.01,0.71,,,,,,,,,,,,,,,,
456,"[525, 151, 23, 31]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[581, 229, 19, 24]",0.02,0.0,0.07,0.11,0.13,0.01,0.66,,,,,,,,,,,,,,,,,,,,,,,,
457,"[525, 152, 23, 30]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[252, 53, 105, 129]",0.02,0.0,0.82,0.01,0.04,0.05,0.06,"[581, 229, 19, 24]",0.02,0.0,0.06,0.1,0.15,0.01,0.66,,,,,,,,,,,,,,,,
458,"[234, 69, 105, 130]",0.75,0.01,0.13,0.01,0.06,0.0,0.04,"[525, 151, 23, 31]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[580, 228, 20, 26]",0.01,0.0,0.02,0.29,0.09,0.0,0.58,"[547, 331, 29, 34]",0.04,0.01,0.21,0.26,0.28,0.01,0.19,,,,,,,,
459,"[251, 70, 101, 125]",0.0,0.0,0.23,0.0,0.03,0.06,0.67,"[526, 152, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[580, 228, 20, 26]",0.01,0.0,0.02,0.28,0.1,0.0,0.59,"[547, 331, 29, 34]",0.04,0.01,0.21,0.24,0.27,0.01,0.22,,,,,,,,
460,"[241, 77, 102, 124]",0.11,0.0,0.01,0.02,0.07,0.01,0.78,"[581, 228, 20, 26]",0.02,0.0,0.03,0.46,0.12,0.01,0.36,"[527, 152, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,,,,,,,,,
461,"[266, 75, 102, 125]",0.36,0.0,0.16,0.06,0.12,0.01,0.29,"[526, 152, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[581, 228, 18, 25]",0.01,0.0,0.04,0.18,0.17,0.01,0.59,,,,,,,,,,,,,,,,
462,"[265, 65, 106, 132]",0.32,0.0,0.45,0.01,0.15,0.01,0.06,"[526, 152, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[581, 228, 18, 25]",0.02,0.0,0.04,0.2,0.16,0.01,0.58,,,,,,,,,,,,,,,,
463,"[318, 80, 103, 125]",0.28,0.0,0.18,0.05,0.08,0.06,0.35,"[525, 151, 23, 31]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[580, 228, 20, 25]",0.02,0.0,0.05,0.25,0.11,0.01,0.56,,,,,,,,,,,,,,,,
464,"[297, 70, 100, 126]",0.08,0.0,0.77,0.03,0.02,0.05,0.06,"[525, 151, 23, 31]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[581, 228, 19, 25]",0.02,0.0,0.05,0.25,0.11,0.01,0.56,,,,,,,,,,,,,,,,
465,"[525, 151, 23, 31]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[279, 78, 97, 121]",0.45,0.0,0.03,0.02,0.06,0.0,0.44,"[580, 229, 20, 25]",0.01,0.0,0.03,0.22,0.17,0.01,0.57,,,,,,,,,,,,,,,,
466,"[526, 152, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[580, 229, 20, 25]",0.01,0.0,0.03,0.18,0.12,0.01,0.66,"[547, 332, 28, 33]",0.03,0.0,0.08,0.08,0.11,0.0,0.7,,,,,,,,,,,,,,,,
467,"[526, 153, 21, 29]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[250, 73, 103, 127]",0.06,0.0,0.08,0.03,0.16,0.0,0.67,"[580, 229, 20, 24]",0.01,0.0,0.03,0.07,0.11,0.01,0.78,,,,,,,,,,,,,,,,
468,"[257, 62, 103, 128]",0.13,0.0,0.8,0.02,0.0,0.03,0.02,"[526, 153, 22, 28]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,"[580, 228, 20, 25]",0.01,0.0,0.04,0.24,0.1,0.01,0.59,,,,,,,,,,,,,,,,
469,"[254, 54, 108, 136]",0.01,0.0,0.94,0.0,0.0,0.03,0.0,"[526, 152, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[581, 228, 19, 25]",0.01,0.0,0.03,0.26,0.11,0.01,0.58,,,,,,,,,,,,,,,,
470,"[526, 152, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[262, 67, 104, 129]",0.01,0.0,0.68,0.0,0.01,0.29,0.01,"[581, 228, 19, 25]",0.01,0.0,0.03,0.24,0.11,0.01,0.6,,,,,,,,,,,,,,,,
471,"[253, 79, 99, 122]",0.11,0.0,0.05,0.03,0.13,0.0,0.66,"[526, 152, 23, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[581, 228, 19, 25]",0.01,0.0,0.04,0.17,0.15,0.01,0.62,,,,,,,,,,,,,,,,
472,"[273, 73, 102, 124]",0.07,0.0,0.56,0.0,0.08,0.05,0.24,"[526, 151, 23, 30]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[580, 228, 20, 26]",0.01,0.0,0.03,0.25,0.1,0.0,0.61,,,,,,,,,,,,,,,,
473,"[273, 92, 99, 124]",0.81,0.02,0.05,0.01,0.02,0.0,0.07,"[526, 152, 22, 29]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[580, 228, 20, 26]",0.01,0.0,0.03,0.26,0.14,0.0,0.56,,,,,,,,,,,,,,,,
474,"[237, 92, 97, 115]",0.09,0.0,0.02,0.76,0.07,0.02,0.03,"[526, 152, 22, 30]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[581, 229, 19, 24]",0.02,0.0,0.05,0.14,0.21,0.01,0.57,,,,,,,,,,,,,,,,
475,"[526, 152, 22, 29]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[193, 93, 99, 119]",0.39,0.0,0.1,0.01,0.36,0.01,0.13,"[581, 229, 19, 24]",0.02,0.0,0.05,0.15,0.17,0.01,0.59,,,,,,,,,,,,,,,,
476,"[526, 152, 22, 29]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[581, 229, 19, 24]",0.02,0.0,0.05,0.12,0.19,0.01,0.62,"[197, 102, 91, 114]",0.54,0.0,0.07,0.0,0.28,0.0,0.1,,,,,,,,,,,,,,,,
477,"[217, 69, 108, 135]",0.09,0.0,0.37,0.02,0.15,0.02,0.35,"[526, 152, 22, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[581, 228, 19, 25]",0.02,0.0,0.03,0.3,0.12,0.01,0.51,,,,,,,,,,,,,,,,
478,"[526, 152, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[272, 82, 99, 123]",0.24,0.01,0.1,0.41,0.06,0.03,0.16,"[581, 229, 19, 24]",0.02,0.0,0.04,0.1,0.19,0.01,0.63,"[548, 331, 28, 34]",0.04,0.0,0.12,0.26,0.15,0.0,0.43,,,,,,,,
479,"[217, 74, 110, 135]",0.28,0.0,0.06,0.0,0.33,0.0,0.33,"[526, 152, 22, 28]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[581, 228, 19, 25]",0.02,0.0,0.05,0.16,0.16,0.01,0.6,,,,,,,,,,,,,,,,
480,"[526, 152, 22, 28]",0.0,0.0,0.0,0.96,0.0,0.0,0.04,"[227, 82, 96, 122]",0.48,0.0,0.16,0.17,0.05,0.01,0.12,"[581, 228, 19, 25]",0.02,0.0,0.05,0.17,0.16,0.01,0.59,,,,,,,,,,,,,,,,
481,"[203, 72, 104, 129]",0.37,0.0,0.07,0.2,0.08,0.02,0.26,"[526, 152, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[580, 228, 20, 26]",0.01,0.0,0.03,0.21,0.16,0.0,0.58,,,,,,,,,,,,,,,,
482,"[180, 82, 106, 128]",0.18,0.0,0.3,0.03,0.12,0.16,0.2,"[526, 152, 22, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[581, 228, 19, 25]",0.02,0.01,0.04,0.19,0.17,0.01,0.56,,,,,,,,,,,,,,,,
483,"[526, 152, 22, 29]",0.01,0.0,0.0,0.98,0.0,0.0,0.02,"[580, 228, 21, 27]",0.01,0.0,0.04,0.14,0.32,0.0,0.5,"[179, 78, 103, 127]",0.43,0.0,0.04,0.0,0.32,0.0,0.2,,,,,,,,,,,,,,,,
484,"[526, 153, 22, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[185, 75, 104, 124]",0.19,0.0,0.08,0.01,0.18,0.0,0.53,"[580, 228, 22, 27]",0.02,0.0,0.04,0.07,0.34,0.0,0.53,,,,,,,,,,,,,,,,
485,"[530, 152, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[584, 229, 20, 25]",0.02,0.0,0.03,0.21,0.16,0.01,0.58,,,,,,,,,,,,,,,,,,,,,,,,
486,"[532, 152, 21, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[251, 74, 103, 122]",0.28,0.0,0.03,0.16,0.12,0.01,0.41,"[587, 229, 19, 24]",0.02,0.0,0.04,0.09,0.2,0.01,0.64,,,,,,,,,,,,,,,,
487,"[532, 152, 21, 29]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[268, 83, 102, 123]",0.31,0.0,0.04,0.05,0.2,0.0,0.4,"[586, 228, 20, 25]",0.02,0.01,0.04,0.36,0.1,0.01,0.46,,,,,,,,,,,,,,,,
488,"[288, 70, 104, 125]",0.05,0.0,0.56,0.0,0.17,0.04,0.18,"[532, 152, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[586, 229, 20, 24]",0.01,0.0,0.04,0.11,0.16,0.01,0.68,"[553, 332, 29, 33]",0.06,0.0,0.16,0.1,0.18,0.0,0.5,,,,,,,,
489,"[266, 57, 100, 127]",0.06,0.0,0.29,0.02,0.01,0.25,0.37,"[531, 152, 23, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[586, 229, 20, 24]",0.01,0.0,0.04,0.11,0.13,0.01,0.7,"[553, 332, 28, 32]",0.06,0.01,0.21,0.22,0.37,0.0,0.13,,,,,,,,
490,"[227, 80, 100, 131]",0.77,0.0,0.08,0.02,0.05,0.01,0.06,"[533, 152, 22, 30]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[588, 228, 20, 25]",0.03,0.0,0.04,0.22,0.15,0.01,0.55,,,,,,,,,,,,,,,,
